text,sentiment
pleasantly surprised to find ana has made major upgrades on their transpacific route in flights planes and service ,1
customer relations line had busy signal too called the normal line and the service rep thought i was dumb for not knowing ,0
flight den to phx flight attdt decides to stay downtown and be an hour late flight so entire flight delayed she better get fired ,0
thx someone picked up after minutes ,0
constantly providing wonderful views and service southwestluv ,1
does anyone from your airline know how to do their job ,0
i need to register a service dog for a first class ticket from sfo gt dulles the phone queue is an hour or longer pls advise ,0
again i ask who can i call to get this fixed tweeting me bs questions to stall only makes things worse phone number please ,0
 why are you the only airlines to cancelled flight all flights into bna been stranded in philly for days hoping to get out in the am ,0
its not that it has it is the rude agent who would not listen to anything i would say and it clearly fit into the sizer ,0
what idiot designed your seats armrest tv remote amp resting elbows do not mix seatmate keeps changing channels amp blasting volume ,0
our flight was originally supposed to leave at pm amp now we will not leave until this is the nd time this has happened ,0
is making dreams come true with their destinationdragons scavenger hunt you can win a chance to see imagine dragons go ,1
the flight is the wrong day confirm usxlon departure on should be for people ,0
is it even legal for you guys to advertise flights that you cant honor ,0
i have had flights cancelled flightled through yall im sick of it ,0
never felt better taken care of indian aunties are the gold standard thanks aruna ,1
this is too cool never been on ur planes but now i will ,1
 terrible experience on ua on th st exit row in economy has zero legroom have same row booked for return but cannot change ,0
yes refund my ticket and give me email address to let u know what happened ,0
already spent to stay at hotel last night due to you guys rescheduling my flight since my cancelled flightation i have spent almost ,0
can u help rebook passenger via twitter dm been on hold for hours thanks ,0
it has it is on me that has that is not what you said last night though ,0
you guys are lucky i love you ,1
i just spent hours and got nowhere entire experience epicfail ,0
i will thanks ,1
is ua9 still taking off at 9 pm i am stuck on the tarmac on ua waiting to get in ,0
is the worst minute delay in boston not weather relate flightd going to miss our connecting flight gassing up the plane issue ,0
ok thx ,1
i tried site amp doesnt allow me same reason why i was not allowed to board this morning will try diff airline for work trips ,0
why is flight delayed out to ny same problem ,0
flight please get us a flight plan already how is this an issue in st century ,0
looks like they came through thanks again for the help ,1
ouch not fair ,0
 9 minutes now nice customer service you got going on ,0
the chairs could use some tlc and more power outlets in the area would be a bonus headed to ,1
flight departs am finally arrived jfk with no psgrs at 9 pm that has that is a long flight aka bus ,0
thanks ,1
gotcha but lessening the delay that part s not happening right ,0
no news here at the gate what are my options ,0
met with agent all taken care of thx for reply ,1
too long for characters ,0
 have you seen blue go look it up ,1
well done you have taken the fun out of air travel ,0
even when i do simple google search by flight number it tells me which gate so will not be that difficult am sure disappointed ,0
it has it is the poor customer service that i have a problem with ,0
cancelled flights my flight to ny times then once i make it here they decided for s amp gs they shall they will cancelled flight my return flight too thanks ,0
help invest more in your planes and your people and less in stock buybacks and executive pay maybe then you would not disappoint ,0
it was credit from my last trip that never came in the mail ,0
i feel completely cheated i read your commitment to customer service via website and def did not get service suggested there ,0
trying desperately to get my boyfriend booked on the same us airways flight as myself for the same price can you help ,0
if this is how your merger is going to go you fail huge probls w comm on dfw storm cxld rtrn flts not cool ,0
been sleeping on the floor like i am homeless and now delayed flights because the equipment is not working i have a job to get ,0
you cancelled flight my flight and there s no way to rebook on the website or app i have to wait minutes on hold fail cc ,0
i did times and no one was helpful i am missing work nd school nd the manager rem from mia told me he did not want to talk us ,0
i am genuinely surprised you all do not upgrade people when you cancelled flight their flights or at least put them in a comparable spot ,0
your airline also delayed our bags to us for hours amp refused to ship them to our local airport disappointed stillbagless ,0
any update on this flight it s more than three hours delayed thank you ,0
thanks for the reply the box is not mine and i am not missing one it was added to my bag ,0
trying to check in for flight on line not working amp agents too busy to take my call ,0
agent in las letting customers know they cannot help them rebook delayed flight to den unfriendlyskies ,0
what has what is the seat assignment policy why let us choose a seat only to change it on us two weeks late flightr ,0
thanks weather disruptions have caused some of our crew to run late flight we are sorry for the delay to your flight ,0
lauren omg im dead im so so happy for you yes yes ,1
complete waste of an entire day pathetic ,0
you guys need some serious training in customer service too many better options to put up with the way you guys handle ur mistakes ,0
every crew member i dealt with in orlando was incredibly rude i am actually pretty disgusted with jetblue right now ,0
made to check in my carry on from flight 9 pbi to newark plane luggage stow not full u r costing me time money amp aggravation ,0
did our bags leave washington yet that would be convenient seeing as we left there a day ago unitedairlines lostluggage ,0
allowing passengers on my flight to block exit of plane ,0
 condescension must be a quality your co rewards your tone reeks of it ,0
 not only hour delay  double booked seat nit parked at wrong gate  incompetence at its finest  been waiting for over hr ,0
exciting times ahead ,1
we are home you guys recovered now we can laugh about it and the extra day in barbados will you open cuba soon ,0
what happened we did not get a notification about a departure cancelled flightation tomorrow why will it take hrs to talk to someone ,0
the bags arent even loaded on the plane flight 9 ,0
laxogglax using hard earned miles and was given lousy service faulty seats on both legs and damaged bag your customer care ,0
good info but am already signed up for all options none of which sound like they applied to the missing emails ,0
your gate attendant had some snobby remarks your customer service is like playing poker with my sisters kids ,0
airlines cancelled flights oc fll flight today to switch no notice no apology done flying unitedairlines ,0
so you do not have a pilot now for clt ord for at least another hour why on earth would you board the plane makes no sense ,0
this is awful flight out of jfk for our honeymoon is delayed again until am and we lost money on a hotel now delayforwhat ,0
is expiring the offer to buy or transfer united mileageplus miles with discount many offers during a year ,1
 i am not sure if i am rebooked now in a line at airport trying to work it out the earlier i can get to sfo the better ,0
contact me or do something to alleviate this terrible terrible service but no your year old social media guru ,0
 it has it is not what happens to us that matters it has it is our response that matters way to drop the ball aa ,0
deplaned for the rd fucking time fuck you aa ,0
why did i have to stand at baggage claim for an hour waiting for a bag that you knew never made it on to the plane ,0
 minutes and moved two feet in bze ,0
as long as someone remembers to put it on plane right that was a really lame excuse geez can do much better coffeeneeded ,0
flight still sitting at dfw waiting for baggage to be loaded ,0
you mean pm i had i would be in vegas by now if i had i would been allowed on my original flight ,0
i just sent it over ,0
i cannot tell purchase through the website because they put us on a lufthansa flight for the first leg ,0
now i cannot board thanks you guys moved me to standby i have been holding this boarding pass since pm yesterday ,0
i do not think i shall i will be testing those waters out on my own dime again ,0
abandoned boston bound fliers someone in management needs to saveface and showup ,0
i now learned that customer service at sxm works for the airport not jetblue they need a supervisor to do anything ,0
been a member since looking to travel next week  could not book right away due to all the snow i am in bos ,0
 hours on the airport ,0
how can you not know the weight of our plane after us sitting on the plane for hrs not convinced your company is safe for flt ,0
wifi is so slow what is the point having one if cannot get on the internet ugh ,0
i have been on phone with rep for over min and was transferred after asking not to be she was the worse rep i ever had ,0
can you help with my cancelled flightled flight  i had i would like to book another flight i ve been on hold for 9 minutes and counting ,0
 on hold minutes trying to rebook cancelled flightled flight really ,0
i am glad u can solve the prob but my experience remains  will not fly again on united ,0
i was suppose to be in fl hours ago and i am not i have been waiting for hours this is just ridiculous ,0
even with calls you have not been able to help us anyway nevergettinghome ,0
 hours and counting waiting to get into a gate in philadelphia just icing on the cake for a miserable flight experience ,0
only happened because u could not get us home the next day flydelta flysouthwest flyjetblue theyareallbetter stillnobags ,0
you need to have a look at your handling of flight and company of yours size should have protocols in place to help ,0
well plane arrived pretty much on time and it has it is degrees on the ground in texas not much to complain about ,1
still in yuma waiting for to go looks like i might miss 9 to montereyregionalairport need options please ,0
really u land me in philly hours before my flight wait hours behind a plane you got stuck ,0
how else would i know it was denied ,0
ok no worries thanks for the straight story it has it is appreciated ,1
i have been on hold for the last hours  no progress pleasehelp stranded whenitsnowsitpours tgcyalate flightr ,0
crazy how every airline flew out to the northeast tonight except you ,0
i was not looking for the fare to be returned on the companion flight do not understand why an additional fee was necessary ,0
been trying to call all day get hung up on every time your guys are horrible ,0
hours on the phone hung up on all i want is to be on a different flight same day that has an open seat greatservice ,0
fire yr rep who refused to put me on a flight that i had a boarding pass and seat on full explanation and her name in complaint ,0
 it suggests that if cannot confirm cert at time of flight booking problems i should assume that it may never clear did not used to be that way ,0
 crew keeping safety top of mind in clt ,1
contd i am being told that i am asking for a refund on a used ticket on a flight that got cancelled flightled how is the ticket used ,0
now i am on flight to fll and told to take a train back to pbi to get my car there are no trains to pbi ,0
you cancelled flighted our flights for no reason amp now we have been on the phone for an hour on our vacation why ,0
look another apology do not fly ,0
yes i can pay out of pocket that us not helping me for loosing my first class ticket to coach i want resolution or a comp ,0
over charged me one way for baggage find out others leaving pittsburgh with same equipment were not charged just hung up on me ,0
not helpful ,0
please message me for assistance  cannot get through to anyone ,0
took our carryon bag with essential attire for a life changing interview tomorrow amp it has it is not here can we expect compensation ,0
your customer service has a recording that says we are to busy to assist and hangs up great touch poorservice ,0
love the new st class breakfast ,1
thank you for fixing my hour delay ,1
is my flight delayed it keeps changing between delayed and not if delayed is checkin time late flightr ,0
batting four flights in a month all four delayed ,0
tyvm usair happy night lt ,1
we done it with truck no biggie ,1
bad idea to let people back on the terminal with food vouchers but allow only minutes to get anything long lines ua ,0
it has it is not about the weather it has it is about the fact that i cannot get ahold of anyone to help but you can tweet me back ,0
thanks for making sure they hear the message ,1
all these changes way to stick it to your premiere k loyal customers why make things harder for those that loyal to you ,0
pushing five hours and my time is worth nothing to you reflight booking problems not an option unfortunately ,0
the ball has been dropped my snowboard will not be making it to my destination totalfail letdown ,0
just gave me tickets to see at on saturday i cannot even right now haha thank you ,1
flight 9 dallas to grand junction amazingflightcrew ,1
another awful experience and victoria at the check in desk in stl could not have been more rude and condescending ,0
rather than trying to resolve customer issues only options offered were paying cash airport or write letter justifythissupport ,0
that will be the third time i have been called by   an hung on before anyone speaks what do i do now ,0
jacquelyn at charlotte just denied me compensation after was cancelled flighted due to plane malfunction well within your control ,0
tks for reply psp employees blamed late flight departure on potus when main reasons were dvr flt late flight amp insufficient ground crew to handle ,0
been airport hrs been told nothing by anyone until now your rep has said we are waiting for the mechanics to finish lunch ,0
i am in mex i need to fly to new york city tomorrow my new flight on tuesday is unacceptable please help ,0
i have not there has there is no option for even getting a call back ,0
wish you had a better mobile app you should look at the app from as it is much more seemless to check in ,0
i am assisting he is already rebooked agents rude unhelpful discourteous frequentflyers appalled unacceptable ,0
i have a little more time then that lol well actually a lot more days more but i am just excited ,1
thank you will do you guy are awesome ,1
seats that were assigned are inappropriate for child this age aa knew age of child ,0
we have posted your response on facebook for everyone to see people are appalled by your lack of concern ,0
awesome customer service on 9 from rdu they snuck my wife a warm cookie thx ,1
i will make sure to tell everyone i know about this all around horrible experience i will also post it on my business page ,0
never ever again will i be flight booking problems a flight with united or any affiliate if there is a chance to get on a united flight ,0
the refund request functionality on is broken i get a time out error ,0
no i have since rebooked with another airline what i would like is compensation for all the time money lost ,0
how to i rebook online when it keeps telling me that it has it is a reserv number for a past date this morning holding for hrs ,0
hey guys just want to say i had the best flight ever thank you so much i fell asleep and actually had a wet dream ,1
all i want is to know what to do regarding my connecting flights since my st is cancelled flightled could you be of assistance ,0
yes but not with out an attitude and nasty comment ,0
to a booked hotel for the night so i had to find him a room at midnight then say his bags will be on the plane but cannot ,0
any updates on flight 9 from philly to la been sitting at gate for close to hours ,0
big thanks to ms winston for assisting me over the phone with a baggage claim issue today she really went the extra mile ,1
too late flight now boarded exit rows taken could not have gotten worse guy next me should have bought seats miserablemorning ,0
do not ask me to be patient without offering something in return ,0
is large wichita falls airport not receiving any arrivals i have called and no one answers i been waiting for day ,0
two delayed flights today that were not weather relate flightd keep up the good work ,0
no thanks i think we have it straight ,0
i cannot get an operator after an hour s worth of calls to cancelled flight a delayed flight automated system does not go beyond message ,0
not yet i am next in the terminal a customer service area ,0
pilot don t worry folks there has there is a backup for the backup for every part of this plane thanks guy ,1
thanks still booked our trip  lb to slc to see grand kids just very frustrating tried app web etc still love u guys ,1
after last night in charlotte nc i am seriously debating never flying you again minute on the tarmac connection leaves ,0
i dm d you ,0
i am flying on the way back i rarely fly them but let us see if they are any better ,0
i like the inflight snacks i am flying with you guys on jvmchat ,1
there is no way that i am getting back on a plane with your airline i will be calling to get a refund as i drive hrs home ,0
what is going on with the flight from buffalo to jfk have they figured anything out about the temperature and the tower yet ,0
do not fly united with checked baggage it will never find you ,0
we have been told that it has it is lost you guys do not know where it is ,0
they arrived late flight but pilots got us to dia on time impressive outstanding greatservice allgood ,1
what are the chances you will be cancelled flighting all flights in and out of nashville again ,0
what has what is going on with your website amp mobile app help ,0
crew has been notified passenger moved but water not fixed now on tarmac two hours ,0
not having pillows or blankets or a flight home for people does bad things to my hair ,0
i paid using paypal online and after i was charged there was a system error which is what i ended up calling about ,0
moodlighting is the only way to fly best experience ever cool and calming moodlitmonday ,1
flight today showing on time online not able to check in called amp told was cancelled flightled put on hold over an hr ago help ,0
can we get a honest update on departure of flite been on plane with infant children ,0
can you you think about hiring some baggage attendants at ewr been waiting for bags for hr united overcharged amp underserved ,0
and please get my plane together before i go to jetblue ,0
the worst customer service in denver ,0
rescheduled my return flight from japan uh why trying to call unitedairlines customerservice  min wait fun ,0
thank you for the quick customer service today refundprocedurenottoopainful i know that winter weather is not your fault ,1
 is at a stand still no pilot or paperwork for fix over mins problem was fixed mins ago flight is as is delayed ,0
after days  flight cancelled flightled another delay for hours united gave me a food voucher that has that is how much they value my time ,0
i am trying to change the time of a flight i already purchased and was told i have to pay a change fee ridiculous ,0
where do we start i have already wasted hrs of phone wait time already  ,0
u bums how do u lose the biggest bag on the flight ,0
is the worst airlines sitting on the plane at houstonbush airport now for an hour and a half waiting for late flight passengers ,0
marcus helped me  good agent could not fix it flight was listed on website but unavailable to book false advertising much ,0
 hr min right now any end in sight ,0
also your atgate monitor showed empty seats ,0
now about two dozen back in line to see a single csr for reflight booking problems final leg kiosks on fritz ,0
i have flown figured worth of miles in my lifetime this was my first and last ever flight on us airways ,0
 days in a row not buying it i suggest you review your policy w respect to unaccompanied minors should have had a seat on sun ,0
what maintenance the flight landed from jamaica has to go through security then get to term then cleaned then board ,0
i will be cancelled flighting my us airways credit card and choosing other airlines after my experience this week ,0
therefore since i have received no recourse through phone i have submitted an email complaint amp a letter via mail will follow ,0
mission accomplished gave a hug ,1
wifi on my plane but i gotta pay for it help your broke homegirl out ,0
if you could have ran your usexpress psa worth a damn i would not be stuck in horrible clt now ,0
why are you making me stay in jfk until am or late flightr just let me rebook without making me pay more ,0
the big board says we are not am not leaving until after ,0
rapid rewards program sold me short lasttweetaboutthis but still disappointed ,0
someone needs to dm me and resolve this correctly extremely disappointed with the service i received terrible management ,0
if you have a rules you should probably apply them all the times not just sometimes shouldhaveflownjetblue ,0
hey this is your job do not give me the safety spin this is the same plane that broke on the original flight out unitedsucks ,0
 days amp still not home not even off the ground days pastmypatienceexpirationdate ,0
 minute wait for my bags just what i needed on a sunday night ,0
u did not bother following up we booked with understands cust srv provided lunch delays amp upgraded seats ,0
kudos for not cancelled flightling flights from dfw this morning united usually first to panic ,1
when will callers from the east coast be able to speak to an actual human for reservation support all agents busy call late flightr ,0
thank you have a nice evening ,1
seriously  hrs to get bags from iad intl arvls to carousel for custs w cancelled flightled connects i understand irrops but ridiculous ,0
why are gold forced to pay for an upgrade open seats in st and not offered to gold sapphire ,0
really appreciate the great customer service one of your service agents just hung up on me when asking legitimate questions ,0
yes was trying to upgrade my seat now there are no available spots ,0
them and ,0
our flight into lga was cancelled flighted we are stuck in dallas i called to reschedule told i could get a flight for today ,0
two delays a little proactive communication goes a long way howhardcanthatreallybe ,0
you guys are horrible ,0
aw thanks for the kind words totally makes these extra hours sitting in an airport soooo much better ,1
but maybe i can be on hold for minutes again that would be just as amazing ,0
flight cancelled flighted because of neptune could not get to my destination notmyfault waive fee ripoff poorcustomerservice ,0
thank you i left my ipad on a plane filled out a lost and found form yall found it and shipped it back thank you flysw ,1
 where we trick you into making us look popular on twitter by being the worst airline wellplayed jokesonus ,0
good luck thanks ,1
on hold again estimated hr hold ,0
hey it has it is am guess what i am doing not sleeping why cause you care so little about your customers you let them sleep in airports ,0
 phone reps none could see i was rebooked so missed that flight told to go standby for a nonexistent late flightr flight did i hurt you ,0
wifi stays connected about the lifetime of a higgs boson ,0
thanks for taking care of me today michele rocked the customer service gate hou ,1
why are your first fares in may over three times more than other carriers when all seats are available to select ,0
not worried it has it is been a great ride in a new plane with great crew all airlines should be like this ,1
why did flight get cancelled flightled waiting for a rep to rebook but wondering if there will be other issues getting out ,0
tried filling out the status match form and got hit with an error message how can i tell if it went through ,0
we are off to kax premium hoping this flight is better food tv now i know how to work it and service tnx ,1
tired of sitting on a delayed again and again computer down ,0
thank you my second flight i already got bumped up to st love it ,1
hey what has what is happening with aa zurich  jfk appears to have squawked and landed at london heathrow ,0
there has there is an hour wait here for reflight booking problems in line at omaha ,0
on flight and i paid for wifi that cannot load a website functionally except for your own live streaming unacceptable ,0
every time i try to call it tells me to try again late flightr and just hangs up ,0
did anyone come into work today u should have all the pilots and flight attendants answer phones if no one is flying ,0
jackpot legroom ,1
and my luggage has been broken youcouldntmakethis up brokenwheel ,0
so our flight into ord was delayed because of air force one but the last flight to sbn is at mins from now we just landed ,0
do less please ,0
hates guitar players chgd for oversize and extra bag on my acoustic guitar epic fail ,0
because according to the flight attendant my husband does not talk english when the fact is that he understand and talks it ,0
all right but can you give me an email to write to ,0
no they will not because after hours of holding i had to give up because i could not borrow the phone any longer hours ,0
 we appreciate the shoutout for roberto dm confirmation code so we can forward ur kind words confirmation code ,0
your delay is due to your own making we have now been back to the gate multiple times maybe take accountability ,0
are there issues with the mobile boarding passes my app keeps crashing when i try accessing thanks ,0
another great flight amp crew las vegaschicago 9 thanks ,1
 where are my bags baggage claim c or c flt 9 9 i can see the plane from here why does it take min ,0
here s a first both pilot and first officer in galley during flight ,0
oh my gosh going to dm you now thank you ,1
stuck on tarmac for mins at phl waiting for someone to load baggage ridiculous ,0
thnk you for response all flights were full could not get out until tmrw had to cancelled flight and go w other airline ,0
flight atl to lga cancelled flightled any suggestions how to get home ,0
betsy is the besty gettin stuck at las might not be bad for most but i want home homewardbound betsy besty thankyou ,0
shes been rescheduled for today but with the frigid cold being a possible reason for maintenance it could be the same issue day ,0
are you ignoring me on purpose it was sad enough having your automated system hang up on me ,0
just watched crew on flight help elderly lady off plane firstclass ,1
hi my flight to dfw was cancelled flightled tonight called in and left my number for call back it has it is been hrs please help ,0
poor customer service is just unacceptable also how bout the surfer on the front of your website noloveforsurfers pretend ,0
i cannot even look at you right now i shall i will call you when i am not so mad ,0
 thanks for your help got me what i need but its an issue with i guess i sit awhile longer ,1
not able to dm you my confirmation number ,0
you are customer service is terrible neveragain flywhonotblue ,0
that has that is it ,0
actually online indicates the only seating available is at a premium cost why not allow seat selection at time of purchase ,0
which just speaks to basically the worst designed web system ever ,0
ruining vacations left and right who would have thought an airline can cancelled flight tickets without telling the buyer ,0
please explain i have plenty of time since i am stranded ,0
my butt hurts ,0
humor aside we have been stuck on the plane for two hours at the gate because bags cannot be loaded correctly what gives ,0
should look into better service ,0
 9 to boston ,0
 not what has what is been shared by the pilot with passengers ,0
i have no way to contact her while she is in flight this does not work for me her father is about to pass and is heading to denver ,0
 minutes after arrival and no bags for most people ua 9 from den to ewr how long should we wait until a ual rep comes here ,0
on hold hours what has what is the number to speak to someone this is unacceptable i need to change flights ,0
when will your phone agents be able to give the correct departure times for cun when can we checkin online for international ,0
not happy w app late flightly last time i flew would not let me check in this time i checked in went on late flightr says i never checked in ,0
thank you i flew into newark from vail eagle ,1
it has it is painful being on hold to you really minutes to change a flight ,0
stars aligned connecting flight was delayed into clt made it thanks glad to know someone is listening time for in mobay ,1
has the worst customer service on earth will never fly that airline again ,0
no i just expect a higher level of customer service amp for the flight crews to give us accurate information ,0
really this is getting worse as the day goes on late flight leaving then had to be diverted and now sitting on the tarmac in va ,0
worst experience of my life avoid at all costs they will lose your belongings and have no humanity to even offer compensation ,0
thanks for trying to take my money without notice in any other industry you cancelled flight a service a refund is issued cont ,0
i do to as i have an afternoon conference in las vegas and i would rather plan ahead than run thru the airport and then attempt ,0
did not work flyfi plus could not access abc app so i spent 9 and still missed oscars disappointed ,0
nearly hours late flightr and still no idea where it is i will never fly united again if i can help it ,0
why do not you tweet canned impersonal responses as though this is the only impatient customer you have got ,0
 our fleet s on fleek make it stop ,0
hey guys why did my last flight earn me pts ,0
 not only was it great but you return my calls the day after could not ask for more myvxexperience ,1
three hour flight to orlando and no wifi uncool firstworldproblems ,0
why are flights still getting out of logan now you could not manage to get one out at am when it was not snowing ,0
i did they are busy ,0
 months ago best catering out of all domestic airlines today worst on the planet and i have flown almost all of them ,0
silence is very telling ,0
send more service agents so all the stranded passengers can be helped ,0
thank you so much for stepping up your game and making my day after night of elevator music much appreciated ,1
too late flight ,0
do not ever tweet me again ,0
i am a chairman who was in st class on both my flights today system cancelled flightled my tickets and kicked me out of st ,0
still waiting on your reps to show now mins into waiting in below freezing weather waiting for a cab ,0
you sent me a cheque today which can t be paid into a uk bank account very annoying ,0
i need help but in spanish ,0
appreciate what you have done on your end to make this right but still unhappy with initial incident will be calling ,0
me not to be able to rebook another flight drove to atl to catch a flight was charged just to get the a group i had ,0
has cancelled flighted their last flight into shv tonight amp all flights for tomorrow feb out of shv and multiple flight into shv ,0
and do not hope for me having a nicer flight some other time try to do things right you sold me those tickets with that connetion ,0
doing a good thing holding flight for a few for peeps on late flight connecting flight we will still make destination on time ,1
some of my kids are anxious husband and i cannot sit with all with current setup no warning that our seats changed ,0
beautiful day in seattle ,1
thank you for always have the most amazing customer service bring on the disney princess half marathon ,1
 keeping aa up in the air my crew chief cousin alex espinosa in dfw ,1
no chance in hell i had i would rather walk worst airline ever ,0
sloppy stuff you do not see anymore  united has raised my expectations  this team was poor ,0
thats because you didnt read my entire tweet wife s pm flight is now delayed to thats hour flight delays in weeks ,0
well i am showing i am still sitting at the gate on the plane that has not departed ,0
can t access your website from safari on iphone seems to work on mac and ipad need iphone to add passbook ,0
service getting worse and worse plane cannot fly waiting on a nd aircraft so much for planning ,0
been on hold for hours for something which i could have done in less than minute if it was available your site ux is awe full ,0
u kept passengers waiting all night a plane that was being put out of service leaving everyone stranded for night inexcusable ,0
row flight today if you are looking for specifics i can run to home depot for the wd you if you need ,0
no one is coming to line on hold for hours can u help here if i provide conf code ,0
thanks ,1
why are customer svc reps unable to handle calls is there a hrs cancelled flightlation policy booked yesterday need to cancelled flight ,0
not sure what happened msp yesterday but very unhappy my bag was not only delayed but sat at msp for hrs b delivery am ,0
you have cancelled flighted our flights times over the past days and the experience has been the worst never again ,0
brothers baggage was lost on route to panamerican cross country cup championship in columbia his race is sunday please help ,0
 goodwill now at x fine still want your new ceo to make a public apology to all passengers of flight ,0
very confusing to receive your trip is around the corner email when i already cancelled flightled the flight ,0
where has where is my apology ,0
thanks just sent ,1
thanks for a terrible experience at ewr customers should be treated as a priority not as an inconvenience tryagain ,0
i was also told by agents my issues aren t their prob k fine i get it but have some compassion others dealing w this ,0
us too terrible airline just gave us a hotel hotline number and said sorry ,0
 thx for the follow up just sent dm ,1
dont lose my luggage ,0
the most stressful morning and still had to pay to check a bag lax is a madhouse with a lot of angry customers yikes ,0
thanks see you soon ,1
just contaced eyewitness news about the ripoff the cancelled flighted now they want me to pay ,0
 i look forward to those direct flights to california to see my family more often thank you byebyeusairline ,1
and now while waiting for new pilot the door on plane broke why am i global services status on an airline that has that is unsafe stunning ,0
very frustrated bought early bird at am on day tickets were released and got midb ticket spend for nothing ,0
sitting in a hour long at least phone queue hoping i get things rebooked in time or at least some plastic wings tears ,0
 i would have loved to respond to your website until i saw the really long form in business the new seats are bad ,0
no tag number luggage was taken off the weigh scale and appears to have been sent off on conveyor belt without any tag ,0
 good to know that your phone customer service is still impaired due to bad weather that was over a week ago jetblueanyone ,0
this is a big company should be happy to do something for a customer when now it has it is costing more for delays oh and did i mention ,0
no i was not given the choice by the rep meelan uk aa contact center to escalate flight to a supervisor and had to book with change ,0
thanks but that results in missing the conference i am attending are there options to book earlier or if not receive a refund ,0
not fast enough no excuse for service between big hubs to have such outdated craft southwest has wifi this is awful ,0
i paid for my ticket on on the th and it still says pending is that normal i just want the money out of my account ,0
cancelled flighted our flight and now are still delayed not cool ,0
making sure your flights are not am not delayed due to poor maintenance would be a start ,0
 thank you for your awesome flights sweetheart got screwed on managed to scramble and get a sw plane today ,1
stay more than h traveling ans sleeping on the airports floor ,0
no bag tagging led to many people backing up the aisle to front with bags ,0
i am tired of paying for luggage amp less than stellar customer service notafanofyourmerger ,0
lga nashville cancelled flightled phone center no help fabulous staff at gate d helped young men handled crowd well ,0
 hour delay plus a jetway that will not move this biz traveler is never flying u again ,0
thanks for looking into this and for getting back to me via dm glad to hear my bag is finally being delivered to me thanks again ,1
 how are you gonna have a deal from dallas to dc but no deal from dc to dallas sad ,0
trying to check in for tomorrow s flight website keeps timing out what has what is up ,0
if our already rescheduled flight is cancelled flightled is our hotel room paid for ,0
why are your customer service department so intent on ignoring my emails and queries badservice usairways ,0
how can you not put my bag on plane to seattle flight waiting in line to talk to someone about my bag status should matter ,0
 months of straight travel ahead time to find new airline ,0
great job celebrating mardigras you own the industry another reason i am nuts for you ,1
being old i will miss my connection and can sleep at oak or get a hotel on my own dime rubs me the wrong way i wasn t late flight ,0
thanks do yall expect to be operational tomorrow out of nashville ,1
sitting in denver airport waiting for a plane to be refueled for an hour and a half hurry the fuck up united you fucking retards ,0
please refund my ticket what a terrible experience southwestfail ,0
simply amazing smiles for miles thank u for my upgrade tomorrow for ord we are spending a lot of time together next few weeks ,1
how do you refuse a customer who is willing to pay to upgrade when half of your first class is empty ,0
i will send an email with details late flightr thank you for responding ,0
knows customer service thank you for starting our week vacay on an amazing note thank you sarita ,1
flight jfk to cartagena all at this airport bar singing the opposite of your praises we are making a pact to never fly u again ,0
she just did but really how drunk does someone have to be before you stop serving them ,0
says we had a weather delay in yxe this morning the weather did not affect any other airline ua ,0
please stall flight out of ord i have to get to sna tonight ,0
issues are not with people who r nice or storm emails with wrong phone numbers auto rebooked flights to non connecting cities ,0
btw you guys should consider making a lounge at austin intl airport very populate flightd area will help the company for sure ,1
help flight cancelled flighted cannot call because my phone does not work in europe please help says i am booked want to confirm ,0
cannot provide us alternative flight until hours late flightr ruining our trip cancelled flightled angry problems ruined ,0
fucked up then voided my ticket and kept my money not even an apology i will never fly with your airline again unitedairlines ,0
now the rd issue with the plane is a fuel leak they will let us know soon what they decide getmeoffthisplane ineedabeer ,0
had to let us off the plane bc the toilets done even work there goes my family vacay to playa del carmen mexico neveragain ,0
except if you call now you shall you will get the same message trust me i have tried ,0
no delay i pay for bs a ticket you boarded flight early i am last to board now have middle seat wasted ,0
we have been waiting min for a gate at sfo yet so many of them are free your excellence in operational efficiency is showing ,0
my lost bag lands in hartford at 9p tonight will it be delivered to danbury ct tonight ,0
 rt our fleet s on fleek ,0
i was on flt tomorrow they moved me to i need it moved to tuesday the roads will not be better for flight thanks ,0
just deplaned at o hare gate k why do not you send a customer service rep to discuss my situation god knows ,0
more people would catch their flights if your attendants had more help ,0
on top of that a dozen ppl missed connections and you have one person at customer service abysmal ,0
 in do not have it on me at the time as i am taking amtrak home how do we call for partial refunds ,0
error message said could not process request at the last step after seat selection on each leg agent was unaware of an of ,0
sir rt our fleet s on fleek ,0
express my disappointment in your reservation department and the treatment of a sailor dealing with a death in the family ,0
i have had terrible service in three airports in hours glad they do not care we kind of need to be home sellmypointssoon ,0
 sitting on plane for hrs at gate due to computer sys issue at what point do you cancelled flight a flight ridiculous ,0
i cannot find any late flight evening flights are there other airports that would have an overnight flight ,0
either your staff or whoever you contract with at pvd is failing you big time tonight ,0
thanks for not sending me an update that our flight was delayed hours unbelievable ,0
passengers should have been rerouted to match the intended arrival time even if you have to incur cost to put us in other airlines ,0
especially during a death in the family and still no solution 9 hours and counting thanks ,0
nope they told us it was time for them to go home and to sleep at the airport even though they assured us we would get a room ,0
 passed frustrated hours ago after being asked to get off the first plane i sat on for an hour ,0
site errored out at last step of changing award now cannot even pull up reservation minute wait time thanks ,0
i have to fly back to charlotte out of a different airport you guys are not very flexible like other airlines ,0
already planning my local boycott for washington d c area ,0
